purchase_id,customer_id,purchase_date,purchase_amount,product_category,repeat_buyer,customer_segment,promotion_flag,region,inventory_index
109441,CUST0226,2024-02-13,162.7,Sports,5,High Value,0,South,198.96
109442,CUST0766,2023-08-03,55.62,Clothing,2,Occasional,0,East,146.98
109443,CUST0335,2023-09-28,59.18,Sports,6,High Value,0,South,126.91
109444,CUST0077,2023-05-23,193.96,Electronics,3,High Value,0,North,141.81
109445,CUST0728,2023-04-03,21.35,Electronics,3,High Value,0,South,124.0
109446,CUST2329,2023-08-04,124.76,Sports,6,High Value,0,North,177.26
109447,CUST0351,2022-12-16,120.71,Sports,4,High Value,1,South,143.27
109448,CUST1116,2024-05-31,193.96,Sports,2,High Value,0,North,127.52
109449,CUST1561,2022-12-25,120.47,Home,2,Occasional,1,West,99.65
109450,CUST1998,2024-08-08,25.02,Clothing,4,High Value,0,East,199.19
109451,CUST2813,2023-02-14,52.72,Home,0,New,0,East,185.14
109452,CUST1335,2022-09-30,79.33,Clothing,1,Occasional,0,East,151.17
109453,CUST1920,2024-01-30,121.74,Clothing,5,High Value,0,West,160.37
109454,CUST0314,2024-04-13,137.74,Sports,6,High Value,0,North,191.97
109455,CUST2122,2023-07-08,70.99,Electronics,1,Occasional,0,South,83.45
109456,CUST1602,2022-09-18,33.57,Sports,1,Occasional,0,North,98.7
109457,CUST1439,2022-02-19,152.37,Electronics,0,High Value,0,Central,115.02
109458,CUST0606,2023-03-06,29.15,Home,4,High Value,0,East,175.21
109459,CUST2403,2024-02-11,57.63,Home,2,Occasional,0,West,59.82
109460,CUST1358,2024-09-13,86.26,Sports,3,High Value,0,West,65.94
109461,CUST0912,2024-11-05,102.0,Home,2,Occasional,1,North,177.29
109462,CUST1751,2023-04-30,33.87,Electronics,3,High Value,0,Central,137.25
109463,CUST1957,2023-09-13,121.82,Home,2,Occasional,0,South,75.34
109464,CUST0653,2024-04-24,24.91,Sports,3,High Value,0,North,176.01
109465,CUST2910,2022-10-07,167.66,Clothing,3,High Value,0,East,166.22
109466,CUST1095,2023-12-15,99.35,Home,5,High Value,1,Central,153.37
109467,CUST0932,2022-06-09,49.53,Home,5,High Value,0,South,185.84
109468,CUST1895,2022-06-07,48.52,Home,1,Occasional,1,North,121.35
109469,CUST2807,2022-11-05,45.06,Sports,0,New,0,West,75.84
109470,CUST1003,2024-03-05,180.27,Sports,3,High Value,0,West,104.24
109471,CUST0704,2022-05-11,75.81,Clothing,3,High Value,0,East,84.18
109472,CUST1475,2022-05-27,93.16,Electronics,3,High Value,0,South,171.74
109473,CUST2640,2022-10-21,153.38,Clothing,2,High Value,0,West,150.05
109474,CUST1515,2023-10-09,178.94,Electronics,3,High Value,0,North,123.03
109475,CUST0719,2023-01-13,104.53,Electronics,2,Occasional,0,West,193.96
109476,CUST1281,2022-09-18,80.69,Clothing,3,High Value,0,Central,92.75
109477,CUST1073,2024-11-11,155.7,Sports,3,High Value,1,West,121.37
109478,CUST1078,2024-07-18,20.92,Clothing,4,High Value,0,South,160.35
109479,CUST2735,2024-05-25,103.36,Electronics,2,Occasional,0,North,138.08
109480,CUST2319,2022-05-14,195.46,Home,5,High Value,0,South,80.26
109481,CUST0427,2024-09-06,102.47,Electronics,1,Occasional,0,North,60.29
109482,CUST1975,2024-11-08,60.89,Clothing,5,High Value,1,North,165.34
109483,CUST2686,2022-02-28,127.52,Home,4,High Value,0,South,106.16
109484,CUST2529,2024-05-10,159.25,Sports,1,High Value,0,North,110.36
109485,CUST0326,2023-04-19,177.73,Electronics,6,High Value,0,North,92.5
109486,CUST0850,2022-03-07,171.65,Home,1,High Value,0,South,195.55
109487,CUST0846,2024-02-14,157.35,Home,8,High Value,0,East,183.5
109488,CUST0460,2022-11-27,38.54,Home,5,High Value,0,North,108.0
109489,CUST2620,2024-10-25,59.64,Home,6,High Value,0,North,107.47
109490,CUST1695,2024-12-01,120.05,Clothing,4,High Value,0,North,157.57
109491,CUST2148,2022-11-14,75.88,Home,4,High Value,1,North,197.89
109492,CUST0058,2023-07-04,112.93,Sports,4,High Value,0,Central,151.15
109493,CUST1496,2022-09-18,132.0,Electronics,6,High Value,0,East,177.3
109494,CUST0172,2024-03-19,80.78,Sports,2,Occasional,0,West,123.56
109495,CUST0917,2024-12-25,199.75,Electronics,1,High Value,1,East,119.56
109496,CUST0806,2023-10-20,198.94,Clothing,2,High Value,0,South,170.12
109497,CUST2423,2024-12-20,191.58,Sports,2,High Value,1,North,112.98
109498,CUST0425,2023-01-18,96.29,Electronics,2,Occasional,0,West,199.75
109499,CUST2234,2023-03-04,30.2,Electronics,5,High Value,0,East,84.41
109500,CUST0018,2024-10-10,60.16,Clothing,2,Occasional,0,West,86.4
109501,CUST2631,2024-01-14,193.11,Home,6,High Value,0,East,100.8
109502,CUST0343,2024-11-03,131.95,Clothing,0,New,1,North,53.62
109503,CUST0484,2023-11-11,210.12,Home,3,High Value,1,Central,86.04
109504,CUST1062,2024-01-24,41.22,Electronics,0,New,0,Central,115.59
109505,CUST2607,2024-08-24,57.76,Electronics,5,High Value,0,West,81.05
109506,CUST2695,2023-07-31,27.91,Clothing,5,High Value,0,Central,87.67
109507,CUST2626,2023-10-09,35.7,Clothing,4,High Value,0,North,78.75
109508,CUST2914,2022-05-18,30.73,Sports,2,Occasional,0,North,95.43
109509,CUST2093,2024-12-23,109.45,Clothing,3,High Value,1,East,111.92
109510,CUST1782,2024-04-10,76.4,Sports,3,High Value,0,East,164.53
109511,CUST2727,2023-12-23,207.42,Sports,0,High Value,1,East,129.34
109512,CUST1677,2023-05-17,159.77,Home,9,High Value,0,East,78.63
109513,CUST1284,2024-07-09,162.97,Home,2,High Value,0,South,142.29
109514,CUST2873,2022-02-26,83.38,Electronics,3,High Value,0,East,106.16
109515,CUST2395,2023-07-01,66.7,Clothing,3,High Value,0,West,154.24
109516,CUST2656,2022-05-23,146.56,Electronics,5,High Value,0,West,195.86
109517,CUST1262,2022-11-11,73.19,Sports,4,High Value,1,Central,183.18
109518,CUST1771,2023-03-13,28.61,Clothing,1,Occasional,0,North,143.35
109519,CUST0617,2023-06-16,78.53,Sports,4,High Value,1,North,84.43
109520,CUST1644,2024-08-01,174.9,Sports,4,High Value,0,South,172.33
109521,CUST0862,2023-08-01,53.65,Sports,1,Occasional,0,Central,188.29
109522,CUST0119,2022-05-03,141.5,Clothing,4,High Value,0,North,132.15
109523,CUST0010,2023-01-27,70.33,Electronics,5,High Value,0,South,76.47
109524,CUST0191,2023-06-16,91.44,Electronics,1,Occasional,0,Central,187.95
109525,CUST1434,2023-02-07,137.27,Electronics,4,High Value,0,South,193.87
109526,CUST2082,2022-02-27,196.48,Sports,4,High Value,0,East,119.76
109527,CUST1453,2023-02-10,88.36,Electronics,7,High Value,0,Central,94.92
109528,CUST0246,2024-08-04,186.25,Sports,5,High Value,0,East,148.45
109529,CUST2919,2022-07-16,154.03,Electronics,2,High Value,0,South,117.36
109530,CUST1344,2024-07-08,158.0,Sports,7,High Value,0,East,97.35
109531,CUST2521,2024-12-09,176.04,Sports,2,High Value,1,South,64.58
109532,CUST1368,2024-07-25,119.33,Home,4,High Value,0,North,127.52
109533,CUST1860,2022-12-05,137.01,Sports,6,High Value,1,East,98.63
109534,CUST0383,2023-05-29,55.22,Clothing,4,High Value,0,South,92.38
109535,CUST2264,2024-11-16,31.04,Sports,4,High Value,1,West,132.02
109536,CUST1482,2024-11-09,84.24,Home,4,High Value,0,Central,124.67
109537,CUST1665,2024-02-23,70.12,Sports,3,High Value,0,South,87.14
109538,CUST0533,2022-12-27,156.8,Clothing,4,High Value,1,West,165.11
109539,CUST1285,2022-08-01,124.76,Electronics,1,Occasional,0,East,158.94
109540,CUST0613,2024-10-03,41.01,Home,2,Occasional,0,West,137.28
109541,CUST2532,2023-07-24,188.69,Electronics,3,High Value,0,South,90.45
109542,CUST0091,2024-09-14,154.26,Electronics,5,High Value,0,North,104.06
109543,CUST0470,2022-03-02,162.72,Electronics,6,High Value,0,West,190.87
109544,CUST2852,2024-04-14,124.47,Sports,5,High Value,0,West,53.8
109545,CUST0556,2024-11-26,124.66,Clothing,1,Occasional,1,East,184.06
109546,CUST0100,2022-11-05,53.52,Home,4,High Value,1,West,84.44
109547,CUST2149,2023-11-06,47.83,Home,3,High Value,1,Central,71.7
109548,CUST0140,2023-03-18,51.43,Sports,0,New,0,West,186.6
109549,CUST0801,2022-02-12,158.04,Sports,2,High Value,0,East,192.23
109550,CUST2950,2024-04-23,182.51,Electronics,4,High Value,0,South,77.0
109551,CUST2783,2023-02-11,160.96,Clothing,2,High Value,0,East,144.25
109552,CUST0619,2022-08-21,164.98,Clothing,2,High Value,0,Central,194.84
109553,CUST2304,2024-08-28,90.39,Clothing,3,High Value,0,Central,192.34
109554,CUST1213,2024-03-02,69.02,Electronics,3,High Value,0,East,105.19
109555,CUST1672,2022-06-09,21.78,Home,2,Occasional,0,Central,58.2
109556,CUST1889,2024-05-14,113.86,Sports,3,High Value,0,Central,88.06
109557,CUST2884,2022-03-22,33.35,Clothing,4,High Value,0,South,60.92
109558,CUST2442,2022-03-21,71.14,Sports,2,Occasional,0,West,145.71
109559,CUST0337,2022-09-07,115.45,Home,3,High Value,0,West,171.53
109560,CUST2607,2023-08-27,195.09,Sports,6,High Value,0,North,84.99
109561,CUST0488,2024-10-03,119.37,Home,1,Occasional,0,South,116.49
109562,CUST1342,2024-04-29,199.32,Electronics,3,High Value,0,North,118.55
109563,CUST0185,2023-06-26,122.16,Electronics,3,High Value,0,East,185.31
109564,CUST0054,2023-05-09,109.08,Electronics,4,High Value,0,East,117.52
109565,CUST1183,2024-03-17,26.89,Sports,1,Occasional,0,West,194.73
109566,CUST2950,2024-06-21,96.93,Clothing,5,High Value,1,Central,150.07
109567,CUST0940,2023-07-21,152.89,Home,1,High Value,0,South,87.71
109568,CUST1528,2023-03-26,34.45,Home,2,Occasional,0,West,115.54
109569,CUST0301,2023-01-27,141.2,Sports,1,Occasional,0,West,192.2
109570,CUST1049,2023-06-24,154.91,Electronics,3,High Value,0,South,128.59
109571,CUST2069,2023-09-23,181.41,Home,1,High Value,0,West,177.74
109572,CUST1024,2024-01-26,144.21,Home,3,High Value,0,Central,50.51
109573,CUST0467,2024-08-03,158.71,Clothing,1,High Value,0,Central,68.5
109574,CUST0209,2022-01-15,110.53,Clothing,3,High Value,0,Central,154.11
109575,CUST1910,2023-12-06,151.25,Electronics,3,High Value,1,East,86.96
109576,CUST1807,2022-02-20,181.17,Electronics,6,High Value,0,West,131.98
109577,CUST0427,2024-09-17,196.84,Electronics,2,High Value,0,Central,186.87
109578,CUST2867,2024-05-01,65.95,Home,0,New,0,Central,143.17
109579,CUST2991,2022-12-25,80.33,Home,0,New,1,North,195.45
109580,CUST2703,2022-02-04,118.19,Sports,6,High Value,0,South,143.08
109581,CUST1992,2024-03-10,167.65,Electronics,4,High Value,0,Central,126.26
109582,CUST1517,2022-07-05,177.96,Home,8,High Value,0,Central,53.8
109583,CUST1919,2022-04-16,162.59,Home,2,High Value,0,East,171.85
109584,CUST1844,2023-12-02,149.64,Electronics,5,High Value,1,South,148.8
109585,CUST0694,2022-06-11,60.79,Clothing,6,High Value,1,West,80.78
109586,CUST0350,2022-05-08,41.27,Electronics,4,High Value,0,North,90.39
109587,CUST2851,2024-04-22,51.08,Clothing,2,Occasional,0,East,111.79
109588,CUST0781,2022-05-14,159.23,Electronics,3,High Value,0,West,59.43
109589,CUST2198,2022-07-26,191.91,Clothing,2,High Value,0,North,118.21
109590,CUST0032,2022-08-18,156.24,Home,5,High Value,0,West,95.35
109591,CUST2768,2024-08-01,43.13,Clothing,3,High Value,0,Central,74.34
109592,CUST1569,2024-12-24,193.39,Home,0,High Value,0,North,143.28
109593,CUST2422,2024-08-13,156.02,Clothing,2,High Value,0,Central,96.79
109594,CUST1508,2022-12-19,205.55,Electronics,1,High Value,1,North,184.97
109595,CUST2413,2024-02-03,137.26,Clothing,2,Occasional,0,South,190.79
109596,CUST0751,2022-11-11,193.08,Clothing,4,High Value,1,North,93.33
109597,CUST0401,2023-08-23,83.45,Sports,5,High Value,0,South,161.85
109598,CUST2993,2024-01-11,102.7,Clothing,2,Occasional,0,North,91.95
109599,CUST0056,2024-11-17,54.61,Sports,1,Occasional,1,West,180.72
109600,CUST1877,2023-05-13,76.9,Electronics,4,High Value,0,Central,159.34
109601,CUST0558,2022-06-23,155.7,Sports,2,High Value,1,East,150.42
109602,CUST2540,2024-09-03,171.93,Home,1,High Value,0,West,191.16
109603,CUST2043,2023-08-25,140.73,Sports,0,New,0,West,193.61
109604,CUST0977,2022-07-17,116.7,Sports,4,High Value,0,North,134.36
109605,CUST2309,2022-04-26,74.71,Clothing,4,High Value,0,South,105.73
109606,CUST0878,2023-07-08,99.29,Clothing,1,Occasional,0,South,61.09
109607,CUST1537,2023-04-08,116.13,Sports,5,High Value,0,Central,136.83
109608,CUST0554,2024-07-09,133.65,Home,0,New,0,South,139.24
109609,CUST1088,2022-05-16,174.07,Sports,0,High Value,0,West,152.86
109610,CUST1777,2022-05-09,177.25,Home,3,High Value,0,East,66.55
109611,CUST2661,2022-08-07,97.84,Sports,2,Occasional,0,West,51.13
109612,CUST2867,2024-12-12,140.59,Sports,1,Occasional,1,North,95.45
109613,CUST1199,2024-01-12,30.11,Sports,4,High Value,0,East,99.36
109614,CUST0026,2022-07-08,156.4,Electronics,5,High Value,0,North,81.45
109615,CUST2148,2024-11-06,25.56,Sports,5,High Value,1,North,76.78
109616,CUST2899,2023-06-24,149.0,Electronics,4,High Value,1,West,67.82
109617,CUST0759,2023-09-19,29.24,Sports,2,Occasional,0,North,155.31
109618,CUST2579,2024-06-04,71.46,Electronics,4,High Value,0,Central,177.51
109619,CUST0761,2022-03-28,93.83,Sports,6,High Value,0,South,67.85
109620,CUST2418,2023-03-21,140.81,Electronics,7,High Value,0,North,149.81
109621,CUST2955,2022-08-27,62.55,Clothing,4,High Value,0,Central,193.43
109622,CUST0713,2024-10-18,139.8,Electronics,2,Occasional,0,North,155.02
109623,CUST1773,2024-05-12,105.48,Electronics,9,High Value,0,East,160.61
109624,CUST1280,2023-03-03,82.95,Clothing,5,High Value,0,North,126.06
109625,CUST0302,2023-09-25,99.96,Home,2,Occasional,0,East,103.15
109626,CUST0502,2023-07-17,191.81,Clothing,8,High Value,0,South,51.04
109627,CUST2290,2024-12-20,159.11,Sports,2,High Value,1,Central,171.82
109628,CUST0279,2022-03-19,45.22,Sports,2,Occasional,0,East,107.15
109629,CUST1607,2024-10-17,44.88,Home,6,High Value,0,West,173.17
109630,CUST2499,2023-10-21,87.86,Electronics,2,Occasional,0,Central,137.46
109631,CUST0877,2024-07-18,99.9,Home,3,High Value,0,Central,59.62
109632,CUST2956,2024-05-02,116.3,Electronics,3,High Value,0,West,177.58
109633,CUST0890,2024-12-12,111.62,Sports,1,Occasional,1,East,55.54
109634,CUST1642,2022-04-28,185.31,Clothing,4,High Value,0,East,165.21
109635,CUST0764,2024-12-25,216.65,Sports,1,High Value,1,Central,156.23
109636,CUST1143,2022-05-04,124.64,Clothing,5,High Value,0,North,190.71
109637,CUST1306,2024-11-20,153.0,Clothing,4,High Value,0,South,80.52
109638,CUST2511,2023-08-11,53.0,Electronics,1,Occasional,0,Central,81.56
109639,CUST0506,2022-09-28,173.54,Home,3,High Value,0,South,83.14
109640,CUST2479,2023-01-07,103.96,Home,4,High Value,0,South,113.17
109641,CUST1811,2024-03-23,128.54,Sports,3,High Value,0,North,166.61
109642,CUST1193,2024-11-05,146.0,Sports,0,New,1,Central,164.19
109643,CUST2933,2023-09-26,102.19,Home,3,High Value,0,East,177.1
109644,CUST0397,2024-03-21,36.56,Sports,2,Occasional,0,Central,148.19
109645,CUST2616,2022-03-30,130.95,Sports,0,New,0,West,160.7
109646,CUST0926,2024-06-07,171.89,Sports,2,High Value,0,Central,84.08
109647,CUST1176,2024-02-27,65.58,Sports,1,Occasional,0,South,107.79
109648,CUST0922,2023-10-01,124.37,Clothing,5,High Value,0,West,153.41
109649,CUST1472,2024-07-15,69.04,Electronics,5,High Value,0,Central,96.52
109650,CUST1659,2023-03-22,99.12,Clothing,2,Occasional,0,Central,93.84
109651,CUST0468,2022-12-09,193.53,Sports,3,High Value,1,North,150.52
109652,CUST0475,2023-07-08,21.97,Home,2,Occasional,0,West,159.14
109653,CUST2208,2022-08-24,27.17,Home,4,High Value,0,North,98.09
109654,CUST1634,2022-12-03,198.33,Clothing,8,High Value,1,Central,101.01
109655,CUST2766,2022-01-28,66.24,Sports,2,Occasional,0,West,186.12
109656,CUST1472,2024-06-15,75.44,Electronics,6,High Value,1,North,97.84
109657,CUST0643,2024-06-15,70.92,Sports,5,High Value,1,North,92.72
109658,CUST0664,2024-01-22,62.92,Sports,3,High Value,0,East,99.63
109659,CUST0706,2023-01-29,25.0,Home,7,High Value,0,North,127.22
109660,CUST0256,2023-04-13,32.68,Home,5,High Value,0,North,124.52
109661,CUST2547,2022-10-04,33.4,Electronics,2,Occasional,0,South,58.57
109662,CUST2512,2022-08-30,160.16,Electronics,1,High Value,0,South,141.89
109663,CUST2533,2023-10-22,35.08,Sports,2,Occasional,0,West,185.18
109664,CUST2086,2023-04-16,172.72,Sports,2,High Value,0,Central,163.06
109665,CUST2978,2024-09-10,49.93,Home,4,High Value,0,East,109.53
109666,CUST1759,2023-01-03,92.91,Sports,5,High Value,0,Central,194.25
109667,CUST1652,2023-05-15,88.86,Clothing,3,High Value,0,South,117.39
109668,CUST0020,2022-05-14,149.62,Clothing,2,Occasional,0,West,72.37
109669,CUST2708,2024-02-07,37.23,Electronics,1,Occasional,0,North,172.92
109670,CUST1579,2023-04-17,134.66,Home,2,Occasional,0,West,135.15
109671,CUST2706,2023-03-21,98.22,Clothing,2,Occasional,0,West,116.55
109672,CUST0183,2023-09-17,79.34,Sports,1,Occasional,0,North,134.13
109673,CUST1504,2022-11-17,66.46,Home,4,High Value,0,South,59.26
109674,CUST2241,2023-07-29,92.7,Home,2,Occasional,0,East,79.52
109675,CUST2676,2022-02-12,189.85,Home,2,High Value,0,North,112.51
109676,CUST0842,2022-12-06,189.53,Electronics,2,High Value,0,West,53.55
109677,CUST1344,2022-04-07,136.56,Sports,8,High Value,0,West,83.4
109678,CUST0680,2024-04-10,197.63,Clothing,4,High Value,0,Central,135.72
109679,CUST2683,2024-09-23,138.48,Home,6,High Value,0,East,135.55
109680,CUST1054,2022-04-15,84.97,Clothing,5,High Value,0,Central,91.73
109681,CUST1266,2023-01-18,128.04,Sports,6,High Value,0,West,198.11
109682,CUST0028,2022-12-08,86.4,Sports,1,Occasional,1,North,97.87
109683,CUST0066,2022-06-10,142.03,Sports,5,High Value,0,East,164.73
109684,CUST2877,2022-11-26,33.04,Electronics,1,Occasional,1,South,193.91
109685,CUST0516,2024-04-11,183.09,Home,3,High Value,0,North,195.4
109686,CUST1748,2024-10-05,50.35,Clothing,6,High Value,0,West,133.11
109687,CUST2678,2023-08-28,112.64,Sports,0,New,0,Central,88.64
109688,CUST2628,2023-05-11,169.41,Home,1,High Value,0,South,109.35
109689,CUST1165,2023-12-10,186.1,Electronics,4,High Value,1,East,80.46
109690,CUST2463,2022-07-08,121.86,Home,1,Occasional,0,Central,56.52
109691,CUST0586,2024-11-03,163.24,Home,0,High Value,0,East,54.55
109692,CUST0439,2023-10-30,133.86,Home,3,High Value,0,West,181.75
109693,CUST0527,2022-03-16,195.96,Home,2,High Value,0,Central,182.01
109694,CUST0573,2023-01-06,186.5,Sports,4,High Value,0,East,197.27
109695,CUST1187,2024-06-30,108.09,Clothing,3,High Value,1,West,123.66
109696,CUST0871,2022-02-23,144.27,Electronics,4,High Value,0,Central,156.91
109697,CUST0339,2023-12-21,160.69,Electronics,10,High Value,1,Central,146.65
109698,CUST1214,2024-12-17,178.87,Home,1,High Value,0,East,184.73
109699,CUST2229,2022-03-05,82.13,Sports,1,Occasional,0,South,94.36
109700,CUST0309,2023-07-21,59.5,Home,1,Occasional,0,East,146.64
109701,CUST1110,2023-07-02,80.71,Clothing,0,New,0,South,138.99
109702,CUST1397,2023-07-05,52.26,Sports,6,High Value,0,South,139.57
109703,CUST2574,2022-08-28,165.87,Home,1,High Value,0,North,118.53
109704,CUST2088,2023-11-02,131.03,Sports,3,High Value,1,Central,132.3
109705,CUST2009,2024-05-27,96.31,Home,3,High Value,0,Central,109.57
109706,CUST2177,2023-06-20,106.55,Sports,5,High Value,1,South,148.79
109707,CUST0059,2022-03-09,47.31,Clothing,3,High Value,0,Central,67.28
109708,CUST2841,2024-08-08,58.74,Sports,3,High Value,0,Central,82.51
109709,CUST1112,2022-09-20,39.94,Sports,2,Occasional,0,North,143.06
109710,CUST0365,2023-06-01,117.85,Clothing,1,Occasional,1,Central,75.16
109711,CUST2571,2023-04-16,145.48,Electronics,2,Occasional,0,East,127.18
109712,CUST0476,2023-10-03,105.07,Home,1,Occasional,0,North,104.01
109713,CUST0916,2024-07-31,80.54,Sports,3,High Value,0,East,145.17
109714,CUST0899,2022-04-12,59.86,Sports,6,High Value,0,Central,105.15
109715,CUST1454,2023-07-26,49.27,Clothing,2,Occasional,0,North,105.61
109716,CUST1371,2023-12-16,55.9,Sports,0,New,1,South,174.51
109717,CUST0552,2024-09-13,128.16,Electronics,4,High Value,0,South,57.22
109718,CUST0472,2023-03-28,151.2,Home,5,High Value,0,West,171.37
109719,CUST1893,2022-06-21,101.57,Electronics,3,High Value,1,East,164.5
109720,CUST2659,2022-01-15,27.18,Clothing,5,High Value,0,Central,165.83
109721,CUST2149,2023-06-13,189.49,Electronics,4,High Value,1,East,90.52
109722,CUST1738,2024-04-25,147.68,Clothing,1,Occasional,0,Central,170.52
109723,CUST2426,2022-07-06,36.87,Clothing,0,New,0,West,86.93
